,Account,Month,Imputed_KWH,Imputed_Charges
7236,Building_Code-B114 - Account_ID-1261,2015-02-01,6476.0,611.64
7237,Building_Code-B114 - Account_ID-1261,2015-03-01,7587.0,703.45
7238,Building_Code-B114 - Account_ID-1261,2015-04-01,7363.0,762.88
7239,Building_Code-B114 - Account_ID-1261,2015-05-01,8694.0,891.6
7240,Building_Code-B114 - Account_ID-1261,2015-06-01,10045.0,1115.86
7241,Building_Code-B114 - Account_ID-1261,2015-07-01,13766.0,1526.17
7242,Building_Code-B114 - Account_ID-1261,2015-08-01,17699.0,1925.12
7243,Building_Code-B114 - Account_ID-1261,2015-09-01,17734.0,1967.1799999999998
7244,Building_Code-B114 - Account_ID-1261,2015-10-01,7866.0,791.72
7245,Building_Code-B114 - Account_ID-1261,2015-11-01,6428.0,651.02
7246,Building_Code-B114 - Account_ID-1261,2015-12-01,6234.0,588.08
7247,Building_Code-B114 - Account_ID-1261,2016-01-01,4947.0,398.61
7248,Building_Code-B114 - Account_ID-1261,2016-02-01,5376.0,551.35
7249,Building_Code-B114 - Account_ID-1261,2016-03-01,6637.0,664.42
7250,Building_Code-B114 - Account_ID-1261,2016-04-01,6109.0,667.88
7251,Building_Code-B114 - Account_ID-1261,2016-05-01,9915.0,1078.55
7252,Building_Code-B114 - Account_ID-1261,2016-06-01,17302.0,2035.2299999999998
7253,Building_Code-B114 - Account_ID-1261,2016-07-01,17359.0,1913.07
7254,Building_Code-B114 - Account_ID-1261,2016-08-01,18025.0,2059.23
7255,Building_Code-B114 - Account_ID-1261,2016-09-01,16672.0,1965.3500000000001
7256,Building_Code-B114 - Account_ID-1261,2016-10-01,9764.0,1044.96
7257,Building_Code-B114 - Account_ID-1261,2016-11-01,6206.0,667.6
7258,Building_Code-B114 - Account_ID-1261,2016-12-01,5533.5,550.7563333333333
7259,Building_Code-B93 - Account_ID-1227,2017-01-01,2397118.0,89480.69
7260,Building_Code-B93 - Account_ID-1227,2017-02-01,2379926.0,86229.46
7261,Building_Code-B93 - Account_ID-1227,2017-03-01,2669124.0,104417.75
7262,Building_Code-B93 - Account_ID-1227,2017-04-01,2825605.0,109907.49
7263,Building_Code-B93 - Account_ID-1227,2017-05-01,3163036.0,120127.29
7264,Building_Code-B93 - Account_ID-1227,2017-06-01,3345645.0,125939.31999999999
7265,Building_Code-B93 - Account_ID-1227,2017-07-01,3586159.0,132887.12
7266,Building_Code-B93 - Account_ID-1227,2017-08-01,3777787.0,140898.97
7267,Building_Code-B93 - Account_ID-1227,2017-09-01,3747529.0,142970.75
7268,Building_Code-B93 - Account_ID-1227,2017-10-01,4005966.0,158633.44
7269,Building_Code-B93 - Account_ID-1227,2017-11-01,4105487.0000000005,162561.5
7270,Building_Code-B93 - Account_ID-1227,2017-12-01,4498265.0,174556.28
7271,Building_Code-B93 - Account_ID-1227,2018-01-01,4513660.0,178766.73
7272,Building_Code-B93 - Account_ID-1227,2018-02-01,4177923.0,166940.86000000002
7273,Building_Code-B93 - Account_ID-1227,2018-03-01,4906775.0,186751.87
7274,Building_Code-B93 - Account_ID-1227,2018-04-01,4762133.0,175717.71
7275,Building_Code-B93 - Account_ID-1227,2018-05-01,5255537.0,205023.55
7276,Building_Code-B93 - Account_ID-1227,2018-06-01,5315179.0,197542.81
7277,Building_Code-B93 - Account_ID-1227,2018-07-01,5339362.0,210192.29
7278,Building_Code-B93 - Account_ID-1227,2018-08-01,5239073.0,188675.13
7279,Building_Code-B93 - Account_ID-1227,2018-09-01,4892863.0,178579.85
7280,Building_Code-B93 - Account_ID-1227,2018-10-01,5198852.0,197947.21
7281,Building_Code-B93 - Account_ID-1227,2018-11-01,4671412.0,182787.61
7282,Building_Code-B93 - Account_ID-1227,2018-12-01,4747511.533333333,208611.87533333333
7283,Building_Code-B129 - Account_ID-1281,2014-12-01,541002.8823529412,51164.907352941176
7284,Building_Code-B129 - Account_ID-1281,2015-01-01,557716.9229208925,55820.850334685594
7285,Building_Code-B129 - Account_ID-1281,2015-02-01,563652.3103448276,67618.7175862069
7286,Building_Code-B129 - Account_ID-1281,2015-03-01,609071.6637931035,73214.49163793103
7287,Building_Code-B129 - Account_ID-1281,2015-04-01,621233.6120689656,74830.71905172414
7288,Building_Code-B129 - Account_ID-1281,2015-05-01,730425.8732251521,90251.6193306288
7289,Building_Code-B129 - Account_ID-1281,2015-06-01,732969.3980392157,94457.91511764706
7290,Building_Code-B129 - Account_ID-1281,2015-07-01,763578.6166666667,101522.57650000001
7291,Building_Code-B129 - Account_ID-1281,2015-08-01,763915.25,99681.14077586206
7292,Building_Code-B129 - Account_ID-1281,2015-09-01,707180.1333333333,90844.2583908046
7293,Building_Code-B129 - Account_ID-1281,2015-10-01,662830.0924731183,76226.70978494623
7294,Building_Code-B129 - Account_ID-1281,2015-11-01,588887.5741935484,66824.40154838709
7295,Building_Code-B129 - Account_ID-1281,2015-12-01,506388.10000000003,59259.63099999999
7296,Building_Code-B80 - Account_ID-1204,2014-12-01,3422090.775,336645.523
7297,Building_Code-B80 - Account_ID-1204,2015-01-01,3470266.1805555555,346606.6338888889
7298,Building_Code-B80 - Account_ID-1204,2015-02-01,3246649.476702509,344105.7759498208
7299,Building_Code-B80 - Account_ID-1204,2015-03-01,3284369.8677419354,354647.1954946236
7300,Building_Code-B80 - Account_ID-1204,2015-04-01,2901960.35,323526.4546666667
7301,Building_Code-B80 - Account_ID-1204,2015-05-01,2937437.840909091,320823.2698484849
7302,Building_Code-B80 - Account_ID-1204,2015-06-01,2772390.9393939395,305682.0678787878
7303,Building_Code-B80 - Account_ID-1204,2015-07-01,2824609.0386624867,312146.6996865204
7304,Building_Code-B80 - Account_ID-1204,2015-08-01,2710991.3643678166,301510.3752528735
7305,Building_Code-B80 - Account_ID-1204,2015-09-01,2525246.754166667,288977.5382708333
7306,Building_Code-B80 - Account_ID-1204,2015-10-01,2513261.1201923075,306486.79329326923
7307,Building_Code-B80 - Account_ID-1204,2015-11-01,2195383.1761786602,250957.06302729528
7308,Building_Code-B80 - Account_ID-1204,2015-12-01,2124912.0,244649.31
7309,Building_Code-B30 - Account_ID-1103,2017-01-01,74472.0,4034.9
7310,Building_Code-B30 - Account_ID-1103,2017-02-01,121381.00000000001,6247.53
7311,Building_Code-B30 - Account_ID-1103,2017-03-01,101244.0,5086.28
7312,Building_Code-B30 - Account_ID-1103,2017-04-01,205327.0,9775.59
7313,Building_Code-B30 - Account_ID-1103,2017-05-01,282096.0,13359.42
7314,Building_Code-B30 - Account_ID-1103,2017-06-01,377163.0,19222.16
7315,Building_Code-B30 - Account_ID-1103,2017-07-01,497731.0,26083.6
7316,Building_Code-B30 - Account_ID-1103,2017-08-01,568831.0,28909.14
7317,Building_Code-B30 - Account_ID-1103,2017-09-01,610149.0,29451.94
7318,Building_Code-B30 - Account_ID-1103,2017-10-01,630508.0,29611.15
7319,Building_Code-B30 - Account_ID-1103,2017-11-01,618369.0,30002.99
7320,Building_Code-B30 - Account_ID-1103,2017-12-01,691668.0,33209.86
7321,Building_Code-B30 - Account_ID-1103,2018-01-01,711737.0,37842.6
7322,Building_Code-B30 - Account_ID-1103,2018-02-01,932349.0,47876.01
7323,Building_Code-B30 - Account_ID-1103,2018-03-01,1049039.0,44960.75
7324,Building_Code-B30 - Account_ID-1103,2018-04-01,1221033.0,63018.72000000001
7325,Building_Code-B30 - Account_ID-1103,2018-05-01,1364403.0,76481.6
7326,Building_Code-B30 - Account_ID-1103,2018-06-01,1508542.0,83052.57
7327,Building_Code-B30 - Account_ID-1103,2018-07-01,1577686.0,101108.09
7328,Building_Code-B30 - Account_ID-1103,2018-08-01,1543092.0,87660.55
7329,Building_Code-B30 - Account_ID-1103,2018-09-01,1663913.0,87628.28
7330,Building_Code-B30 - Account_ID-1103,2018-10-01,1741099.0,100492.97
7331,Building_Code-B30 - Account_ID-1103,2018-11-01,1731870.0,95583.68275862068
7332,Building_Code-B55 - Account_ID-1141,2017-01-01,351726.0,61401.58
7333,Building_Code-B55 - Account_ID-1141,2017-02-01,351570.0,60919.77999999999
7334,Building_Code-B55 - Account_ID-1141,2017-03-01,353665.0,61888.14
7335,Building_Code-B55 - Account_ID-1141,2017-04-01,355548.0,62151.76
7336,Building_Code-B55 - Account_ID-1141,2017-05-01,356353.0,62264.4
7337,Building_Code-B55 - Account_ID-1141,2017-06-01,355906.0,61976.8
7338,Building_Code-B55 - Account_ID-1141,2017-07-01,355024.0,76478.38
7339,Building_Code-B55 - Account_ID-1141,2017-08-01,354276.0,81173.58
7340,Building_Code-B55 - Account_ID-1141,2017-09-01,354593.0,81893.06
7341,Building_Code-B55 - Account_ID-1141,2017-10-01,354256.0,82145.8
7342,Building_Code-B55 - Account_ID-1141,2017-11-01,354865.0,79606.11999999998
7343,Building_Code-B55 - Account_ID-1141,2017-12-01,352650.0,81920.04
7344,Building_Code-B55 - Account_ID-1141,2018-01-01,348810.0,81379.24
7345,Building_Code-B55 - Account_ID-1141,2018-02-01,347949.0,49007.94
7346,Building_Code-B55 - Account_ID-1141,2018-03-01,348109.0,49030.5
7347,Building_Code-B55 - Account_ID-1141,2018-04-01,347935.0,49005.92
7348,Building_Code-B55 - Account_ID-1141,2018-05-01,347878.0,48997.96
7349,Building_Code-B55 - Account_ID-1141,2018-06-01,348239.0,49048.82
7350,Building_Code-B55 - Account_ID-1141,2018-07-01,348773.0,49124.02
7351,Building_Code-B55 - Account_ID-1141,2018-08-01,348031.0,49019.54
7352,Building_Code-B55 - Account_ID-1141,2018-09-01,348773.0,49124.02
7353,Building_Code-B55 - Account_ID-1141,2018-10-01,347351.0,48923.68
7354,Building_Code-B55 - Account_ID-1141,2018-11-01,358835.1724137931,50541.18620689656
7355,Building_Code-B14 - Account_ID-1035,2017-02-01,78.0,5.58
7356,Building_Code-B14 - Account_ID-1035,2017-03-01,247831.0,9954.77
7357,Building_Code-B14 - Account_ID-1035,2017-04-01,252382.0,14539.7
7358,Building_Code-B14 - Account_ID-1035,2017-05-01,319807.0,19554.55
7359,Building_Code-B14 - Account_ID-1035,2017-06-01,354741.0,19921.52
7360,Building_Code-B14 - Account_ID-1035,2017-07-01,416733.0,24125.99
7361,Building_Code-B14 - Account_ID-1035,2017-08-01,416455.0,22841.24
7362,Building_Code-B14 - Account_ID-1035,2017-09-01,440089.0,26478.470000000005
7363,Building_Code-B14 - Account_ID-1035,2017-10-01,527039.0,31380.18
7364,Building_Code-B14 - Account_ID-1035,2017-11-01,533724.0,31444.42
7365,Building_Code-B14 - Account_ID-1035,2017-12-01,644822.0,33129.59
7366,Building_Code-B14 - Account_ID-1035,2018-01-01,745500.0,39434.89
7367,Building_Code-B14 - Account_ID-1035,2018-02-01,692716.0,35258.73
7368,Building_Code-B14 - Account_ID-1035,2018-03-01,800632.0,42005.77
7369,Building_Code-B14 - Account_ID-1035,2018-04-01,878188.0,45926.21
7370,Building_Code-B14 - Account_ID-1035,2018-05-01,1007291.0,52283.32
7371,Building_Code-B14 - Account_ID-1035,2018-06-01,929405.0,35359.72
7372,Building_Code-B14 - Account_ID-1035,2018-07-01,924490.0,50681.57
7373,Building_Code-B14 - Account_ID-1035,2018-08-01,935613.0,54334.94
7374,Building_Code-B14 - Account_ID-1035,2018-09-01,900723.0,49043.71
7375,Building_Code-B14 - Account_ID-1035,2018-10-01,917384.0,47285.86
7376,Building_Code-B14 - Account_ID-1035,2018-11-01,910045.0,44892.44000000001
7377,Building_Code-B14 - Account_ID-1035,2018-12-01,1082932.3,50052.62066666666
7378,Building_Code-B125 - Account_ID-1277,2017-01-01,25.333333333333336,131.18933333333334
7379,Building_Code-B125 - Account_ID-1277,2017-02-01,586.1333333333333,117.86133333333335
7380,Building_Code-B125 - Account_ID-1277,2017-03-01,652.2770833333333,133.08120833333334
7381,Building_Code-B125 - Account_ID-1277,2017-04-01,610.3125,123.95625
7382,Building_Code-B125 - Account_ID-1277,2017-05-01,653.34375,131.351875
7383,Building_Code-B125 - Account_ID-1277,2017-06-01,637.3714285714286,128.30314285714286
7384,Building_Code-B125 - Account_ID-1277,2017-07-01,600.5142857142856,120.06742857142858
7385,Building_Code-B125 - Account_ID-1277,2017-08-01,611.8729064039409,124.53184236453203
7386,Building_Code-B125 - Account_ID-1277,2017-09-01,353.6050156739812,75.7700104493208
7387,Building_Code-B125 - Account_ID-1277,2017-10-01,377.6363636363636,79.70757575757574
7388,Building_Code-B125 - Account_ID-1277,2017-11-01,499.0,119.87000000000002
7389,Building_Code-B125 - Account_ID-1277,2017-12-01,540.4333333333333,128.53633333333335
7390,Building_Code-B125 - Account_ID-1275,2017-01-01,1364.3206896551724,205.76659770114946
7391,Building_Code-B125 - Account_ID-1275,2017-02-01,1072.3999999999999,207.51733333333337
7392,Building_Code-B125 - Account_ID-1275,2017-03-01,1112.6125,222.94414583333335
7393,Building_Code-B125 - Account_ID-1275,2017-04-01,519.375,106.884375
7394,Building_Code-B125 - Account_ID-1275,2017-05-01,651.3125,130.98281250000002
7395,Building_Code-B125 - Account_ID-1275,2017-06-01,875.1142857142858,172.36542857142857
7396,Building_Code-B125 - Account_ID-1275,2017-07-01,654.5428571428571,130.05828571428572
7397,Building_Code-B125 - Account_ID-1275,2017-08-01,649.2049261083744,130.79421674876846
7398,Building_Code-B125 - Account_ID-1275,2017-09-01,627.41065830721,126.48631138975966
7399,Building_Code-B125 - Account_ID-1275,2017-10-01,670.7272727272727,134.29575757575756
7400,Building_Code-B125 - Account_ID-1275,2017-11-01,660.0,155.57
7401,Building_Code-B125 - Account_ID-1275,2017-12-01,737.8,171.69866666666667
7402,Building_Code-B156 - Account_ID-1377,2017-03-01,2379.0,232.17
7403,Building_Code-B156 - Account_ID-1377,2017-04-01,78678.0,7692.84
7404,Building_Code-B156 - Account_ID-1377,2017-05-01,162968.06896551725,19050.622413793102
7405,Building_Code-B156 - Account_ID-1377,2017-06-01,176884.0,21730.68
7406,Building_Code-B156 - Account_ID-1377,2017-07-01,220988.0,27425.02
7407,Building_Code-B156 - Account_ID-1377,2017-08-01,265580.2068965517,35572.93827586207
7408,Building_Code-B156 - Account_ID-1377,2017-09-01,278622.0,35557.85
7409,Building_Code-B156 - Account_ID-1377,2017-10-01,328541.0,42149.79
7410,Building_Code-B156 - Account_ID-1377,2017-11-01,318915.0,33305.27
7411,Building_Code-B156 - Account_ID-1377,2017-12-01,332222.0,36848.61
7412,Building_Code-B156 - Account_ID-1377,2018-01-01,343632.0,36334.24
7413,Building_Code-B156 - Account_ID-1377,2018-02-01,340112.0,35896.62
7414,Building_Code-B156 - Account_ID-1377,2018-03-01,379347.0,38971.45
7415,Building_Code-B156 - Account_ID-1377,2018-04-01,378425.0,37948.61
7416,Building_Code-B156 - Account_ID-1377,2018-05-01,390419.0,41494.51
7417,Building_Code-B156 - Account_ID-1377,2018-06-01,376342.0,43757.05999999999
7418,Building_Code-B156 - Account_ID-1377,2018-07-01,398231.0,60065.36
7419,Building_Code-B156 - Account_ID-1377,2018-08-01,409327.0,58165.04
7420,Building_Code-B156 - Account_ID-1377,2018-09-01,419874.8275862069,54044.68965517241
7421,Building_Code-B41 - Account_ID-1114,2017-01-01,1325.5172413793102,126.57620689655172
7422,Building_Code-B41 - Account_ID-1114,2017-02-01,800.6206896551727,113.18172413793103
7423,Building_Code-B41 - Account_ID-1114,2017-03-01,1302.0167189132708,130.873197492163
7424,Building_Code-B41 - Account_ID-1114,2017-04-01,1228.1818181818182,118.22727272727275
7425,Building_Code-B41 - Account_ID-1114,2017-05-01,1273.939393939394,122.99090909090908
7426,Building_Code-B41 - Account_ID-1114,2017-06-01,1244.2424242424242,125.89848484848484
7427,Building_Code-B41 - Account_ID-1114,2017-07-01,1274.757575757576,125.68151515151514
7428,Building_Code-B41 - Account_ID-1114,2017-08-01,1348.7272727272727,133.05969696969697
7429,Building_Code-B41 - Account_ID-1114,2017-09-01,1281.8181818181818,124.49090909090908
7430,Building_Code-B41 - Account_ID-1114,2017-10-01,1330.4545454545455,130.86939393939394
7431,Building_Code-B41 - Account_ID-1114,2017-11-01,1575.0,157.29
7432,Building_Code-B41 - Account_ID-1114,2017-12-01,1820.7333333333333,184.71866666666665
7433,Building_Code-B36 - Account_ID-1109,2017-03-01,28560.0,2584.7400000000002
7434,Building_Code-B36 - Account_ID-1109,2017-04-01,26775.870967741936,2522.627129032258
7435,Building_Code-B36 - Account_ID-1109,2017-05-01,26785.333333333336,2707.688333333333
7436,Building_Code-B36 - Account_ID-1109,2017-06-01,24906.666666666668,2609.261333333333
7437,Building_Code-B36 - Account_ID-1109,2017-07-01,26297.212121212124,2698.2466060606057
7438,Building_Code-B36 - Account_ID-1109,2017-08-01,25847.359307359307,2732.7459415584412
7439,Building_Code-B36 - Account_ID-1109,2017-09-01,24558.701298701297,2429.618603896104
7440,Building_Code-B36 - Account_ID-1109,2017-10-01,25311.477272727272,2509.8622443181816
7441,Building_Code-B36 - Account_ID-1109,2017-11-01,24701.939655172413,2472.1497306034485
7442,Building_Code-B36 - Account_ID-1109,2017-12-01,26845.287356321838,2771.189413793103
7443,Building_Code-B16 - Account_ID-1067,2014-12-01,77500.0,9365.719999999998
7444,Building_Code-B16 - Account_ID-1067,2015-01-01,78214.28571428571,9646.18857142857
7445,Building_Code-B16 - Account_ID-1067,2015-02-01,73850.23041474653,9510.539170506914
7446,Building_Code-B16 - Account_ID-1067,2015-03-01,91711.34593993326,11039.997775305896
7447,Building_Code-B16 - Account_ID-1067,2015-04-01,109603.44827586206,12264.640344827587
7448,Building_Code-B16 - Account_ID-1067,2015-05-01,122944.2190669371,12943.15354969574
7449,Building_Code-B16 - Account_ID-1067,2015-06-01,125383.36713995945,12189.72920892495
7450,Building_Code-B16 - Account_ID-1067,2015-07-01,147230.60344827588,18415.616379310344
7451,Building_Code-B16 - Account_ID-1067,2015-08-01,149295.83333333334,15932.291666666668
7452,Building_Code-B16 - Account_ID-1067,2015-09-01,134000.0,18400.0
7453,Building_Code-B103 - Account_ID-1240,2014-12-01,2346.882352941176,245.16441176470587
7454,Building_Code-B103 - Account_ID-1240,2015-01-01,2358.550980392157,247.23758823529408
7455,Building_Code-B103 - Account_ID-1240,2015-02-01,2122.8247311827954,224.99235483870967
7456,Building_Code-B103 - Account_ID-1240,2015-03-01,2420.3971078976642,258.4554727474972
7457,Building_Code-B103 - Account_ID-1240,2015-04-01,2583.793103448276,274.42413793103447
7458,Building_Code-B103 - Account_ID-1240,2015-05-01,2570.751724137931,293.5810344827586
7459,Building_Code-B103 - Account_ID-1240,2015-06-01,2649.3,340.46625
7460,Building_Code-B103 - Account_ID-1240,2015-07-01,2799.637931034483,367.7951293103448
7461,Building_Code-B103 - Account_ID-1240,2015-08-01,1840.8144499178982,239.31195402298852
7462,Building_Code-B103 - Account_ID-1240,2015-09-01,671.4285714285714,87.39999999999999
7463,Building_Code-B16 - Account_ID-1043,2014-12-01,178534.8125,31072.472187500003
7464,Building_Code-B16 - Account_ID-1043,2015-01-01,185973.9525862069,32510.673254310346
7465,Building_Code-B16 - Account_ID-1043,2015-02-01,188232.33370411568,32430.88765294772
7466,Building_Code-B16 - Account_ID-1043,2015-03-01,249340.90767519467,38054.21579532814
7467,Building_Code-B16 - Account_ID-1043,2015-04-01,346088.68965517246,46233.55551724138
7468,Building_Code-B16 - Account_ID-1043,2015-05-01,419183.908045977,52871.88965517242
7469,Building_Code-B16 - Account_ID-1043,2015-06-01,458504.0,55803.86666666667
